697, -109, 915
766, -109, 940
766, -109, 940
836, -133, 1008
759, -136, 1176
716, -92, 1054
577, -61, 881
459, -13, 1056
1085, 12, 1003
951, 71, 983
951, 71, 983
695, 91, 1062
774, 83, 1009
662, 135, 939
724, 120, 1063
722, 78, 1029
722, 78, 1029
644, 99, 1014
665, 123, 1023
635, 220, 1001
543, 318, 935
74, 423, 816
74, 423, 816
-110, 517, 1005
-28, 603, 989
-157, 720, 1049
-724, 816, 986
-1074, 790, 1022
-969, 735, 1399
-,-,-
662, -202, 992
513, -188, 1074
546, -147, 1014
596, -137, 1008
785, -139, 1031
1038, -139, 1078
983, -107, 996
983, -107, 996
938, -67, 910
935, -49, 1032
1149, -30, 1099
1246, 15, 1034
1241, 77, 1028
1187, 150, 948
1045, 257, 904
888, 379, 943
888, 379, 943
721, 541, 964
474, 730, 999
119, 885, 997
-406, 1010, 947
-777, 1016, 1071
-1059, 986, 877
-1261, 911, 1001
-1400, 943, 1153
-1734, 1012, 1337
-,-,-
733, -169, 1037
733, -169, 1037
634, -227, 1065
708, -240, 1045
796, -240, 950
793, -215, 878
761, -175, 924
709, -124, 990
707, -42, 996
486, -35, 968
486, -35, 968
976, 56, 993
1117, 9, 1174
969, 14, 1082
797, 13, 951
797, 13, 951
944, 49, 1070
972, 174, 1013
930, 290, 940
957, 381, 985
841, 477, 997
841, 477, 997
487, 541, 1004
209, 593, 996
57, 695, 914
-94, 806, 1045
-384, 944, 1076
-692, 949, 1011
-1085, 886, 1193
-1325, 868, 1430
-,-,-
809, -129, 716
809, -129, 716
780, -146, 877
1016, -95, -32
851, -124, 1505
489, -99, 1143
1141, -2, 1072
897, 82, 1087
894, 45, 913
894, 45, 913
1038, 6, 1057
1071, 14, 1003
1120, 75, 1052
1083, 80, 1015
874, 156, 1031
874, 156, 1031
743, 197, 917
705, 292, 1021
840, 367, 875
691, 504, 959
375, 707, 832
-51, 890, 1084
-51, 890, 1084
-474, 1021, 962
-816, 1074, 1021
-1438, 1066, 999
-,-,-
760, -145, 1030
699, -136, 959
717, -98, 739
491, -93, 1198
1027, -87, 1223
754, -39, 1124
728, -48, 1024
888, -48, 947
888, -48, 947
1012, 17, 957
1182, 121, 913
1177, 198, 1023
1241, 209, 986
1122, 279, 1046
1013, 330, 1024
744, 501, 941
744, 501, 941
639, 547, 1046
391, 589, 1014
298, 661, 988
-80, 802, 938
-574, 945, 1039
-467, 953, 1024
-471, 961, 1089
-810, 1005, 1273
-1507, 984, 1465
-,-,-
780, -184, 1097
415, -141, 955
839, -222, 1011
923, -255, 1044
722, -226, 1031
714, -158, 991
831, -97, 1012
831, -97, 1012
857, -73, 1006
1049, -55, 1050
944, -5, 1022
863, 56, 973
935, 163, 1035
987, 246, 1006
1003, 310, 1047
1003, 310, 1047
813, 394, 933
615, 494, 974
425, 563, 1039
461, 687, 931
105, 825, 893
-283, 880, 1029
-570, 850, 1064
-570, 850, 1064
-645, 845, 973
-997, 892, 1069
-,-,-
814, -154, 1103
878, -174, 1140
923, -184, 1077
895, -217, 1009
851, -215, 934
721, -226, 1006
734, -95, 933
1096, -18, 725
742, 15, 1006
1160, 9, 1122
1160, 9, 1122
1299, 58, 955
1119, 163, 947
858, 291, 943
649, 423, 981
735, 512, 1029
735, 512, 1029
687, 586, 1084
339, 675, 998
104, 759, 933
-201, 852, 1038
-621, 894, 1008
-928, 865, 1050
-1018, 862, 1063
-1086, 837, 1118
-1216, 860, 1329
-,-,-
500, -91, 1067
628, -126, 1145
1044, -52, 848
1044, -52, 848
886, -19, 1110
1089, -7, 1099
1157, 26, 1016
1022, 83, 970
1146, 132, 834
1182, 172, 894
1108, 232, 927
1108, 232, 927
1029, 320, 865
818, 356, 836
600, 443, 799
453, 557, 888
162, 675, 872
-98, 698, 752
-98, 698, 752
-9, 1011, 503
-445, 983, 911
-974, 969, 753
-1095, 955, 1133
-1547, 956, 1180
-1611, 933, 1475
-,-,-
411, -145, 766
859, -221, 937
809, -213, 1293
714, -144, 1171
781, -110, 1118
1021, -66, 1092
1043, 7, 1010
1043, 7, 1010
1131, 45, 886
1155, 78, 858
1211, 120, 849
1289, 215, 872
1180, 301, 990
758, 367, 942
758, 367, 942
525, 433, 978
646, 460, 938
288, 568, 1018
-161, 627, 967
-321, 642, 1026
-503, 705, 932
-503, 705, 932
-654, 687, 948
-1119, 733, 1050
-1276, 702, 933
-1295, 739, 1187
-1285, 800, 1120
-1565, 819, 1408
-,-,-
476, -198, 827
611, -224, 1066
622, -199, 1075
746, -180, 1004
746, -180, 1004
749, -137, 1120
799, -101, 992
1010, -82, 1064
1169, -49, 1043
1209, 8, 964
1192, 81, 857
1257, 157, 934
1292, 265, 1187
1191, 455, 981
1191, 455, 981
736, 589, 1008
647, 655, 967
325, 767, 901
-176, 830, 920
-544, 855, 1005
-833, 822, 894
-978, 736, 934
-978, 736, 934
-1141, 683, 998
-1126, 644, 1084
-1226, 681, 1122
-1296, 781, 1051
